ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,trans_depth,method,host,uri,version,user_agent,request_body_len,response_body_len,status_code,status_msg,tags,resp_fuids,resp_mime_types,orig_fuids,orig_mime_types,referrer,resp_filenames,podejrzany_user_agent,podejrzany_uri
1425568033.254833,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,2,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/Release.gpg,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,933,200.0,OK,[],['FDbz2t10B7WNIanfvl'],['application/pgp-signature'],,,,,Nie,Nie
1425568033.381504,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,4,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,14,200.0,OK,[],['Ffloh1ji4R7TOJTRi'],['application/x-bzip2'],,,,,Nie,Nie
1425568033.03507,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,1,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/InRelease,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,345,404.0,Not Found,[],['F37YD91IaCrBjR55h4'],['text/html'],,,,,Nie,Nie
1425568033.452624,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,5,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,14,200.0,OK,[],['FxNRkg2DqUwBXxebk5'],['application/x-bzip2'],,,,,Nie,Nie
1425568033.530645,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,6,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,14,200.0,OK,[],['FBKDRjg5Is3bH3fJi'],['application/x-bzip2'],,,,,Nie,Nie
1425568033.600364,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,7,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en_US.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,332,404.0,Not Found,[],['FRVCi2LDkJiorXHw1'],['text/html'],,,,,Nie,Nie
1425568033.504223,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,2,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic-updates/InRelease,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,353,404.0,Not Found,[],['FUbWfp1P0rsdWnsHRi'],['text/html'],,,,,Nie,Nie
1425568033.670662,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,3,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic-backports/InRelease,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,355,404.0,Not Found,[],['FYFU9C3OwR3WX0BTVi'],['text/html'],,,,,Nie,Nie
1425568033.664772,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,8,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,329,404.0,Not Found,[],['FGQ0mx3HPlqy7JozHf'],['text/html'],,,,,Nie,Nie
1425568033.708128,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,4,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/Release.gpg,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,933,200.0,OK,[],['FXMQCr2kF1GKwX5cX9'],['application/pgp-signature'],,,,,Nie,Nie
1425568033.725905,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,9,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en_US.xz,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,331,404.0,Not Found,[],['FRpBnf1t3RyCUcGedl'],['text/html'],,,,,Nie,Nie
1425568033.396704,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,3,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/Release,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,61968,200.0,OK,[],['FOegDQQqX3DVOjt1a'],['text/plain'],,,,,Nie,Nie
1425568033.788624,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,10,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en.xz,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,328,404.0,Not Found,[],['F7rUPY1nou4E3MxZp9'],['text/html'],,,,,Nie,Nie
1425568033.757489,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,5,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic-updates/Release.gpg,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,933,200.0,OK,[],['FKP1BE3rRLvI24pDmi'],['application/pgp-signature'],,,,,Nie,Nie
1425568033.860329,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,11,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en_US.lzma,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,333,404.0,Not Found,[],['FRqD5a2GJf2PwgC6f9'],['text/html'],,,,,Nie,Nie
1425568033.901711,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,6,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic-backports/Release.gpg,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,933,200.0,OK,[],['FqktQF2vRqbfWgm7w7'],['application/pgp-signature'],,,,,Nie,Nie
1425568033.932835,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,12,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en.lzma,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,330,404.0,Not Found,[],['Fho8HU1A4XepiNz63'],['text/html'],,,,,Nie,Nie
1425568033.818406,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,4,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/main/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,41930,200.0,OK,[],['Fn904i1losGHYRPWoi'],['application/x-bzip2'],,,,,Nie,Nie
1425568033.993101,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,13,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en_US.gz,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,331,404.0,Not Found,[],['FAmTle43Px0t1qaDAi'],['text/html'],,,,,Nie,Nie
1425568034.064355,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,14,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en.gz,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,328,404.0,Not Found,[],['F4FUrvjKSOQOoc2R2'],['text/html'],,,,,Nie,Nie
1425568033.952722,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,7,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/Release,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,215394,200.0,OK,[],['FlULkb4iwji2eqjPB2'],['text/plain'],,,,,Nie,Nie
1425568034.045141,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,5,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/restricted/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,2107,200.0,OK,[],['FFGo2M3WaVKy1ERUMf'],['application/x-bzip2'],,,,,Nie,Nie
1425568034.137591,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,15,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en_US,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,328,404.0,Not Found,[],['FNc3cm18WSDv1sMTWb'],['text/html'],,,,,Nie,Nie
1425568034.146591,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,8,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic-updates/Release,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,61966,200.0,OK,[],['FFbACx426BTG7aJ3o4'],['text/plain'],,,,,Nie,Nie
1425568034.198655,Che3Bx3Jik6vzMuYdh,192.168.0.51,33668,91.189.92.152,80,16,GET,extras.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,325,404.0,Not Found,[],['Fv5C8I1EE9lqUa8vl5'],['text/html'],,,,,Nie,Nie
1425568034.226259,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,9,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic-backports/Release,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,62014,200.0,OK,[],['FlDuW83f3VetmDwaGf'],['text/plain'],,,,,Nie,Nie
1425568034.175114,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,6,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/universe/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,8059,200.0,OK,[],['FMyjwv45N5oCm63cok'],['application/x-bzip2'],,,,,Nie,Nie
1425568034.305813,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,7,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/multiverse/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,1947,200.0,OK,[],['FyhHLa4zayOyzAOAe3'],['application/x-bzip2'],,,,,Nie,Nie
1425568034.276831,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,10,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/main/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,1045679,200.0,OK,[],['FoNx1P1WEdZsrINUq4'],['application/x-bzip2'],,,,,Nie,Nie
1425568034.608333,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,11,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/restricted/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,5115,200.0,OK,[],['FXeFDp1RerSFUhjIYj'],['application/x-bzip2'],,,,,Nie,Nie
1425568034.444336,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,8,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/main/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,124071,200.0,OK,[],['F1GA0910YmQwYyjKW4'],['application/x-bzip2'],,,,,Nie,Nie
1425568034.772166,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,9,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/restricted/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,8496,200.0,OK,[],['FPO9nm4dRnUkytAJXb'],['application/x-bzip2'],,,,,Nie,Nie
1425568034.926978,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,10,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/universe/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,51869,200.0,OK,[],['FpSqCV2pVrNoVgcxzl'],['application/x-bzip2'],,,,,Nie,Nie
1425568035.081872,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,11,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/multiverse/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,4133,200.0,OK,[],['FD8Rgx3S8k90ppNX1c'],['application/x-bzip2'],,,,,Nie,Nie
1425568035.308441,Cuk35i3W7TOaJnVrfk,192.168.0.51,51115,192.168.0.1,80,1,GET,192.168.0.1,/log/out?rd=/wanst.htm&Nrd=3&ZT=1425568035343,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,0,303.0,,[],,,,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425568035.318244,CpZZ7Z3ce4slfjrRgb,192.168.0.51,51116,192.168.0.1,80,1,GET,192.168.0.1,/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2404,200.0,OK,[],['FmHdpx6vmvk9NUARe'],['text/html'],,,http://192.168.0.1/wanst.htm,,Nie,Nie
1425568035.407275,C6NKKvyHRifJ5GqY2,192.168.0.51,51118,192.168.0.1,80,1,GET,192.168.0.1,/lang.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['F1MSoU3gqJHevBu2ci'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.408058,C8fHi53FJOUPKP636,192.168.0.51,51119,192.168.0.1,80,1,GET,192.168.0.1,/ui.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FqaVnwM70DpM5Krre'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.212086,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,12,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/main/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,123172,200.0,OK,[],['Fn71OTmS21aZfNJg7'],['application/x-bzip2'],,,,,Nie,Nie
1425568035.53584,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,13,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/restricted/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,8438,200.0,OK,[],['FiibjK2nk0J4mkqhi5'],['application/x-bzip2'],,,,,Nie,Nie
1425568035.434957,CH7MpH6BmYDInvUf8,192.168.0.51,51122,192.168.0.1,80,1,GET,192.168.0.1,/dirb0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FgL8b53ew8bZfmft27'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.41112,CiqlXsBMUjSg8vrp4,192.168.0.51,51121,192.168.0.1,80,1,GET,192.168.0.1,/dirary0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FDJ3B221IhAxcVPZs2'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.496997,CL4BWC4ASufJylnqA7,192.168.0.51,51123,192.168.0.1,80,1,GET,192.168.0.1,/dira0.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FPq5ix4J8yhLd94qid'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.40871,C5MPF7E20BLv644Wh,192.168.0.51,51120,192.168.0.1,80,1,GET,192.168.0.1,/deschint.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FpEFkF1fxhLDYvmSDd'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.506093,CQMHJH1bnn6OJWMkA3,192.168.0.51,51124,192.168.0.1,80,1,GET,192.168.0.1,/daj.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,2698,200.0,OK,[],['FYYB6U2HbQFodlWbG'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.744288,C66hvT38sxilWzZO15,192.168.0.51,51126,192.168.0.1,80,1,GET,192.168.0.1,/dir.css,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['Fxb0Zp1UDFH9AsahCb'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.406704,CYoZqi1OkWojw2V1vg,192.168.0.51,51117,192.168.0.1,80,1,GET,192.168.0.1,/func.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,481,200.0,OK,[],['FMCFSshaPYEYmqIpc'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.740827,CHcEpn4QM627vx8Oa5,192.168.0.51,51125,192.168.0.1,80,1,GET,192.168.0.1,/valChk.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FPWaBX1sMdoNULdxAh'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.672141,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,14,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/universe/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,51822,200.0,OK,[],['FxnCFx21opcx6DUqn9'],['application/x-bzip2'],,,,,Nie,Nie
1425568035.83784,CVDXnS2fMT5xksgOh2,192.168.0.51,51127,192.168.0.1,80,1,GET,192.168.0.1,/wps.js,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FuuDZK2R10NecweNpd'],['text/plain'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.839378,CyaUWf3btch8hJLE7e,192.168.0.51,51129,192.168.0.1,80,1,GET,192.168.0.1,/shelp_us.js?rc=1425568035876,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FBLvan1d1ufcwYi9Na'],,,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.839146,CZwhih4v6pyip6SdL9,192.168.0.51,51128,192.168.0.1,80,1,GET,192.168.0.1,/ssetup_us.js?rc=1425568035876,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,0,200.0,OK,[],,,,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568035.822199,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,15,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/multiverse/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,4320,200.0,OK,[],['FGdd4RspVn5fzqO9e'],['application/x-bzip2'],,,,,Nie,Nie
1425568035.961017,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,16,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/main/i18n/Translation-en.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,61178,200.0,OK,[],['Fhg1US242lPHlGKSSa'],['application/x-bzip2'],,,,,Nie,Nie
1425568036.115058,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,17,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/multiverse/i18n/Translation-en.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,1943,200.0,OK,[],['FCgKdq1Oycj1ZYC3dj'],['application/x-bzip2'],,,,,Nie,Nie
1425568036.302715,C0nbpI3jvjLWU6K8Be,192.168.0.51,51131,192.168.0.1,80,1,GET,192.168.0.1,/tail.gif,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,573,200.0,OK,[],['FxEswb1qj1LaLOGb6l'],['image/gif'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568036.302349,CBX8D51HbmmoTFRc4e,192.168.0.51,51130,192.168.0.1,80,1,GET,192.168.0.1,/head.jpg,1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:33.0) Gecko/20100101 Firefox/33.0,0,1460,200.0,OK,[],['FJahul1E7DBQpsLgxc'],['image/jpeg'],,,http://192.168.0.1/wanst.htm?Nrc=0&Nrd=3&ZT=1425568035343,,Nie,Nie
1425568036.244681,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,18,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/restricted/i18n/Translation-en.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,2268,200.0,OK,[],['FSYjFF1kdZcaItO6Ra'],['application/x-bzip2'],,,,,Nie,Nie
1425568036.378968,C0PJ894mfYXt5x4ubg,192.168.0.51,47458,91.189.91.14,80,19,GET,security.ubuntu.com,/ubuntu/dists/utopic-security/universe/i18n/Translation-en.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,28645,200.0,OK,[],['FtOHpY2KbsAbZbafbe'],['application/x-bzip2'],,,,,Nie,Nie
1425568034.648077,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,12,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/universe/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,6736257,200.0,OK,[],['FK9vnlceA2OLgGdPd'],['application/x-bzip2'],,,,,Nie,Nie
1425568036.787625,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,13,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/multiverse/source/Sources.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,170975,200.0,OK,[],['FuBKEJ1vm4NJ0P2yY6'],['application/x-bzip2'],,,,,Nie,Nie
1425568036.875207,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,14,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/main/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,1330583,200.0,OK,[],['F8qLpd3XEaAxBUUYRe'],['application/x-bzip2'],,,,,Nie,Nie
1425568037.364953,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,15,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/restricted/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,12236,200.0,OK,[],['FTQmlz4MnGXjP3H1q6'],['application/x-bzip2'],,,,,Nie,Nie
1425568037.415288,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,16,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/universe/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,6175253,200.0,OK,[],['FaSV07Z9ZOsVVNZLl'],['application/x-bzip2'],,,,,Nie,Nie
1425568039.19892,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,17,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/multiverse/binary-amd64/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,131465,200.0,OK,[],['Fxshtt2IslRU0MFWwi'],['application/x-bzip2'],,,,,Nie,Nie
1425568039.279827,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,18,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/main/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,1325453,200.0,OK,[],['F7FHNs6zJGX3lIfo'],['application/x-bzip2'],,,,,Nie,Nie
1425568039.674611,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,19,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/restricted/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,12566,200.0,OK,[],['FGmVaI26wulDCn2bX8'],['application/x-bzip2'],,,,,Nie,Nie
1425568039.719655,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,20,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/universe/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,6182817,200.0,OK,[],['FtSWGq3NEZ6hmYYjDe'],['application/x-bzip2'],,,,,Nie,Nie
1425568041.499676,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,21,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/multiverse/binary-i386/Packages.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,133108,200.0,OK,[],['FHGGa5vprqvdqQDx9'],['application/x-bzip2'],,,,,Nie,Nie
1425568041.565461,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,22,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/main/i18n/Translation-en.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,768967,200.0,OK,[],['FXGMNIOmeLdyXXGP9'],['application/x-bzip2'],,,,,Nie,Nie
1425568041.818022,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,23,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/multiverse/i18n/Translation-en.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,100874,200.0,OK,[],['FwCRlM1O2IXPSMPjai'],['application/x-bzip2'],,,,,Nie,Nie
1425568041.882359,CPDBvg3ZD3DpBgYRj6,192.168.0.51,41970,130.239.18.173,80,24,GET,se.archive.ubuntu.com,/ubuntu/dists/utopic/restricted/i18n/Translation-en.bz2,1.1,Debian APT-HTTP/1.3 (1.0.9.2ubuntu2),0,3315,200.0,OK,[],['FoRKvo4QEwOrExDLSk'],['application/x-bzip2'],,,,,Nie,Nie
